borrow_date,return_date,book_num,ISBN,book_name,borrow_or_extend,year_borrow,admission_year,department,b_department
2019-04-03 15:05,2019-04-22 13:01,E746325,9.78893E+12,(2018 이기적) 정보처리기사(산업기사 포함) :실기 기본서,연장,80,2014,전자정보공학부 IT융합전공,IT대학
2019-04-03 15:07,2019-05-07 13:36,E683737,9.79119E+12,독서교육론,대출,80,2014,전자정보공학부 IT융합전공,IT대학
2019-04-03 15:07,2019-05-07 13:36,E683737,9.79119E+12,독서교육론,연장,80,2014,전자정보공학부 IT융합전공,IT대학
2019-04-03 15:09,2019-05-07 13:36,E683737,9.79119E+12,독서교육론,연장,80,2014,전자정보공학부 IT융합전공,IT대학
2019-04-03 15:09,2019-05-07 13:36,E691088,9.78899E+12,국어 음운론 강의,대출,80,2014,전자정보공학부 IT융합전공,IT대학
2019-04-03 15:10,2019-05-07 13:36,E691088,9.78899E+12,국어 음운론 강의,연장,80,2014,전자정보공학부 IT융합전공,IT대학
2019-04-03 15:10,2019-05-07 13:36,E691088,9.78899E+12,국어 음운론 강의,연장,80,2014,전자정보공학부 IT융합전공,IT대학
2019-04-03 15:10,2019-04-11 16:34,E327451,9.78893E+12,기호학 =Semiotics,대출,49,2016,글로벌미디어학부,IT대학
2019-04-03 15:14,2019-04-11 16:34,E688309,9.789E+12,기호학 입문 :의미와 맥락,대출,49,2016,글로벌미디어학부,IT대학
2019-04-03 15:18,2019-04-12 14:39,E397940,9.78897E+12,기호학으로 읽는 시각 디자인,대출,49,2016,글로벌미디어학부,IT대학
2019-04-03 15:18,2019-04-12 14:39,E397940,9.78897E+12,기호학으로 읽는 시각 디자인,연장,49,2016,글로벌미디어학부,IT대학
2019-04-03 15:18,2019-04-11 16:35,E708805,9.789E+12,보이는 기호학 :시각 예술과 기호학,대출,49,2016,글로벌미디어학부,IT대학
2019-04-03 15:19,2019-04-11 15:19,E704572,9.79116E+12,(Ross의) 핵심재무관리,대출,2,2015,행정학부,사회과학대학
2019-04-03 15:19,2019-04-11 15:19,E530162,9.78896E+12,(프렌즈) 스페인=Spain:'10~'11,대출,2,2015,행정학부,사회과학대학
2019-04-03 15:20,2019-04-09 20:11,E569864,9.78898E+12,발달심리학의 이해=Introduction to developmental psychology,대출,3,2016,정보사회학과,사회과학대학
2019-04-03 15:20,2019-05-07 12:57,E738423,9.78895E+12,마음 :나쓰메 소세키 장편소설,대출,35,2015,일어일문학과,인문대학
2019-04-03 15:23,2019-05-07 12:57,E738423,9.78895E+12,마음 :나쓰메 소세키 장편소설,연장,35,2015,일어일문학과,인문대학
2019-04-03 15:23,2019-05-07 12:57,E738423,9.78895E+12,마음 :나쓰메 소세키 장편소설,연장,35,2015,일어일문학과,인문대학
2019-04-03 15:23,2019-04-23 19:50,E759276,9.78896E+12,국제경제학 모의고사의 Zip =International economics,대출,167,2013,경제학과,경제통상대학
2019-04-03 15:24,2019-04-23 19:50,E759276,9.78896E+12,국제경제학 모의고사의 Zip =International economics,연장,167,2013,경제학과,경제통상대학
2019-04-03 15:27,2019-04-23 19:50,E759276,9.78896E+12,국제경제학 모의고사의 Zip =International economics,연장,167,2013,경제학과,경제통상대학
2019-04-03 15:31,2019-04-11 14:40,E717514,9.7912E+12,알렉산더 테크닉 척추 건강 회복법,대출,50,2015,경제학과,경제통상대학
2019-04-03 15:32,2019-04-02 16:02,E569764,9.78895E+12,변신:프란츠 카프카 소설,대출,4,2019,독어독문학과,인문대학
2019-04-03 15:32,2019-05-10 11:47,E456466,9.78899E+12,수학 세상 가볍게 읽기,대출,8,2013,유기신소재·파이버공학과,공과대학
2019-04-03 15:32,2019-05-10 11:47,E456466,9.78899E+12,수학 세상 가볍게 읽기,연장,8,2013,유기신소재·파이버공학과,공과대학
2019-04-03 15:34,2019-05-10 11:47,E456466,9.78899E+12,수학 세상 가볍게 읽기,연장,8,2013,유기신소재·파이버공학과,공과대학
2019-04-03 15:34,2019-04-09 10:35,E661203,9.78896E+12,향연,대출,19,2019,글로벌통상학과,경제통상대학
2019-04-03 15:34,2019-04-11 13:27,E563402,9.78893E+12,피로사회,대출,17,2018,언론홍보학과,사회과학대학
2019-04-03 15:34,2019-04-08 14:24,E679628,9.78895E+12,전쟁은 여자의 얼굴을 하지 않았다,대출,17,2018,언론홍보학과,사회과학대학
2019-04-03 15:34,2019-04-11 14:12,E480638,9.78899E+12,종의 기원 vs 신의 기원:도킨스의 《만들어진 신,대출,5,2017,영어영문학과,인문대학
2019-04-03 15:34,2019-04-11 14:12,E617256,9.78896E+12,신 없는 우주,대출,5,2017,영어영문학과,인문대학
2019-04-03 15:34,2019-04-17 13:29,E765507,9.78898E+12,뒤뜰의 대장장이 :기초지식부터 고급기술까지 대장장이를 위한 모든 것,대출,14,2013,경영학부,경영대학
2019-04-03 15:34,2019-04-17 13:29,E765507,9.78898E+12,뒤뜰의 대장장이 :기초지식부터 고급기술까지 대장장이를 위한 모든 것,연장,14,2013,경영학부,경영대학
2019-04-03 15:35,2019-04-30 12:26,E693763,9.78893E+12,핑거스미스 :세라 워터스 장편소설,대출,98,2010,예술창작학부 문예창작전공,인문대학
2019-04-03 15:35,2019-04-30 12:26,E693763,9.78893E+12,핑거스미스 :세라 워터스 장편소설,연장,98,2010,예술창작학부 문예창작전공,인문대학
2019-04-03 15:35,2019-04-30 12:26,E693763,9.78893E+12,핑거스미스 :세라 워터스 장편소설,연장,98,2010,예술창작학부 문예창작전공,인문대학
2019-04-03 15:35,2019-04-27 15:05,E635979,9.78899E+12,스캔들 세계사,대출,98,2010,예술창작학부 문예창작전공,인문대학
2019-04-03 15:40,2019-04-27 15:05,E635979,9.78899E+12,스캔들 세계사,연장,98,2010,예술창작학부 문예창작전공,인문대학
2019-04-03 15:42,2019-04-27 15:05,E635979,9.78899E+12,스캔들 세계사,연장,98,2010,예술창작학부 문예창작전공,인문대학
2019-04-03 15:42,2019-04-30 12:26,E682178,9.789E+12,"중세의 길거리의 문화사 :중세 서민들의 생활사, 길거리의 장사꾼 이야기",대출,98,2010,예술창작학부 문예창작전공,인문대학
2019-04-03 15:44,2019-04-30 12:26,E682178,9.789E+12,"중세의 길거리의 문화사 :중세 서민들의 생활사, 길거리의 장사꾼 이야기",연장,98,2010,예술창작학부 문예창작전공,인문대학
2019-04-03 15:44,2019-04-30 12:26,E682178,9.789E+12,"중세의 길거리의 문화사 :중세 서민들의 생활사, 길거리의 장사꾼 이야기",연장,98,2010,예술창작학부 문예창작전공,인문대학
2019-04-03 15:49,2019-04-30 12:26,E555514,9.789E+12,중세의 뒷골목 풍경=Geschichten aus der Hintergassen des mittelalterlichen Europas,대출,98,2010,예술창작학부 문예창작전공,인문대학
2019-04-03 15:50,2019-04-30 12:26,E555514,9.789E+12,중세의 뒷골목 풍경=Geschichten aus der Hintergassen des mittelalterlichen Europas,연장,98,2010,예술창작학부 문예창작전공,인문대학
2019-04-03 15:51,2019-04-30 12:26,E555514,9.789E+12,중세의 뒷골목 풍경=Geschichten aus der Hintergassen des mittelalterlichen Europas,연장,98,2010,예술창작학부 문예창작전공,인문대학
2019-04-03 15:56,2019-04-15 14:45,E528095,9.78895E+12,북미 대립 :탈냉전 속의 냉전 대립,대출,8,2018,행정학부,사회과학대학
2019-04-03 15:57,2019-04-15 14:45,E528095,9.78895E+12,북미 대립 :탈냉전 속의 냉전 대립,연장,8,2018,행정학부,사회과학대학
2019-04-03 15:57,2019-04-29 16:12,E413482,9.78895E+12,구약성서 입문,대출,38,2015,경영학부,경영대학
2019-04-03 15:57,2019-04-29 16:12,E413482,9.78895E+12,구약성서 입문,연장,38,2015,경영학부,경영대학
2019-04-03 15:57,2019-04-29 16:12,E413482,9.78895E+12,구약성서 입문,연장,38,2015,경영학부,경영대학
2019-04-03 16:02,2019-05-07 18:55,E431626,9.78898E+12,응용미생물학실험,대출,28,2016,화학과,자연과학대학
2019-04-03 16:05,2019-05-07 18:55,E431626,9.78898E+12,응용미생물학실험,연장,28,2016,화학과,자연과학대학
2019-04-03 16:05,2019-05-07 18:55,E431626,9.78898E+12,응용미생물학실험,연장,28,2016,화학과,자연과학대학
2019-04-03 16:06,2019-04-15 14:04,E736003,9.78896E+12,(레닌저) 생화학,대출,28,2016,화학과,자연과학대학
2019-04-03 16:07,2019-04-18 20:52,E493622,9.78899E+12,Prescott의 핵심미생물학,대출,28,2016,화학과,자연과학대학
2019-04-03 16:08,2019-04-18 20:52,E493622,9.78899E+12,Prescott의 핵심미생물학,연장,28,2016,화학과,자연과학대학
2019-04-03 16:10,2019-04-29 16:44,E620071,9.78897E+12,ACA Photoshop CS6 쉽게 따라하기,대출,15,2016,벤처중소기업학과,경영대학
2019-04-03 16:13,2019-04-29 16:44,E620071,9.78897E+12,ACA Photoshop CS6 쉽게 따라하기,연장,15,2016,벤처중소기업학과,경영대학
2019-04-03 16:13,2019-04-29 16:44,E620071,9.78897E+12,ACA Photoshop CS6 쉽게 따라하기,연장,15,2016,벤처중소기업학과,경영대학
2019-04-03 16:13,2019-03-29 14:59,E580678,9.78897E+12,고독을 잃어버린 시간 :유동하는 근대 세계에 띄우는 편지,대출,21,2019,글로벌통상학과,경제통상대학
2019-04-03 16:15,2019-04-08 16:07,E519663,9.78899E+12,화성에서 온 남자 금성에서 온 여자,대출,1,2019,전기공학부,공과대학
2019-04-03 16:16,2019-04-17 11:51,E634038,9.78897E+12,넥스트 에이치알 :글로벌 시대에 알아야 할 외부에서 내부로의 HR,대출,17,2015,불어불문학과,인문대학
2019-04-03 16:17,2019-04-17 11:51,E634038,9.78897E+12,넥스트 에이치알 :글로벌 시대에 알아야 할 외부에서 내부로의 HR,연장,17,2015,불어불문학과,인문대학
2019-04-03 16:17,2019-04-01 15:34,E323768,9.78897E+12,시지프 신화 :부조리에 관한 시론,대출,15,2016,불어불문학과,인문대학
2019-04-03 16:17,2019-04-12 11:45,E675976,9.78895E+12,광학,대출,25,2015,전기공학부,공과대학
2019-04-03 16:17,2019-05-08 12:59,E646443,9.78898E+12,재매개 :뉴미디어의 계보학,대출,35,2018,예술창작학부 문예창작전공,인문대학
2019-04-03 16:17,2019-05-08 12:59,E646443,9.78898E+12,재매개 :뉴미디어의 계보학,연장,35,2018,예술창작학부 문예창작전공,인문대학
2019-04-03 16:18,2019-05-08 12:59,E646443,9.78898E+12,재매개 :뉴미디어의 계보학,연장,35,2018,예술창작학부 문예창작전공,인문대학
2019-04-03 16:18,2019-04-09 17:44,E779628,9.79116E+12,아주 작은 습관의 힘: 최고의 변화는 어떻게 만들어지는가,대출,26,2016,소프트웨어학부,IT대학
2019-04-03 16:21,2019-05-07 15:03,E328309,9.78897E+12,신도시의 형성 :문화와 삶의 질 연구,대출,12,2016,산업·정보시스템공학과,공과대학
2019-04-03 16:21,2019-05-07 15:03,E328309,9.78897E+12,신도시의 형성 :문화와 삶의 질 연구,연장,12,2016,산업·정보시스템공학과,공과대학
2019-04-03 16:22,2019-05-07 15:03,E328309,9.78897E+12,신도시의 형성 :문화와 삶의 질 연구,연장,12,2016,산업·정보시스템공학과,공과대학
2019-04-03 16:22,2019-05-07 15:03,E662104,9.78895E+12,GIS와 도시분석,대출,12,2016,산업·정보시스템공학과,공과대학
2019-04-03 16:22,2019-05-07 15:03,E662104,9.78895E+12,GIS와 도시분석,연장,12,2016,산업·정보시스템공학과,공과대학
2019-04-03 16:23,2019-05-07 15:03,E662104,9.78895E+12,GIS와 도시분석,연장,12,2016,산업·정보시스템공학과,공과대학
2019-04-03 16:25,2019-05-07 15:03,E442958,9.78895E+12,신도시개발과 장소만들기,대출,12,2016,산업·정보시스템공학과,공과대학
2019-04-03 16:25,2019-05-07 15:03,E442958,9.78895E+12,신도시개발과 장소만들기,연장,12,2016,산업·정보시스템공학과,공과대학
2019-04-03 16:27,2019-05-07 15:03,E442958,9.78895E+12,신도시개발과 장소만들기,연장,12,2016,산업·정보시스템공학과,공과대학
2019-04-03 16:27,2019-05-07 15:03,E700971,9.789E+12,지도로 보는 수도권 신도시계획 50년 :1961-2010,대출,12,2016,산업·정보시스템공학과,공과대학
2019-04-03 16:29,2019-05-07 15:03,E700971,9.789E+12,지도로 보는 수도권 신도시계획 50년 :1961-2010,연장,12,2016,산업·정보시스템공학과,공과대학
2019-04-03 16:30,2019-05-07 15:03,E700971,9.789E+12,지도로 보는 수도권 신도시계획 50년 :1961-2010,연장,12,2016,산업·정보시스템공학과,공과대학
2019-04-03 16:30,2019-04-11 14:50,E229430,9.78893E+12,경제와 사회,대출,26,2017,언론홍보학과,사회과학대학
2019-04-03 16:32,2019-03-28 16:44,E634596,9.78896E+12,교육학개론 =Introduction to education,대출,48,2017,독어독문학과,인문대학
2019-04-03 16:32,2019-04-15 14:55,W037944,,Invitation to archaeology :With illus. by Eric G. Engstrom,대출,65,2014,사학과,인문대학
2019-04-03 16:32,2019-04-12 9:14,E684113,9.78895E+12,복지정치의 두 얼굴 :서울대 교수 5인의 한국형 복지국가,대출,65,2017,정치외교학과,사회과학대학
2019-04-03 16:32,2019-04-12 9:14,E736485,9.79119E+12,문재인 포퓰리즘,대출,65,2017,정치외교학과,사회과학대학
2019-04-03 16:33,2019-04-12 9:14,E734134,9.79116E+12,포퓰리즘의 세계화,대출,65,2017,정치외교학과,사회과학대학
2019-04-03 16:37,2019-04-12 9:14,E587688,9.78896E+12,한국의 복지정치,대출,65,2017,정치외교학과,사회과학대학
2019-04-03 16:37,2019-04-01 18:43,E750167,9.7912E+12,사회복지개론,대출,1,2019,회계학과,경영대학
2019-04-03 16:37,2019-04-02 14:10,E766271,9.79116E+12,인간발달=Human development,대출,4,2018,글로벌미디어학부,IT대학
2019-04-03 16:38,2019-04-12 12:42,E752503,9.79116E+12,건투를 빈다,대출,6,2017,수학과,자연과학대학
2019-04-03 16:38,2019-04-12 12:42,E752503,9.79116E+12,건투를 빈다,연장,6,2017,수학과,자연과학대학
2019-04-03 16:38,2019-04-12 12:42,E744692,9.79116E+12,징비록,대출,6,2017,수학과,자연과학대학
2019-04-03 16:38,2019-04-12 12:42,E744692,9.79116E+12,징비록,연장,6,2017,수학과,자연과학대학
2019-04-03 16:38,2019-04-24 21:05,E722369,9.78896E+12,이산수학,대출,6,2019,컴퓨터학부,IT대학
2019-04-03 16:42,2019-04-24 21:05,E722369,9.78896E+12,이산수학,연장,6,2019,컴퓨터학부,IT대학
2019-04-03 16:42,2019-04-03 14:46,E611233,9.78897E+12,인간과 포스트휴머니즘,대출,4,2010,경영학부,경영대학
2019-04-03 16:43,2019-04-03 14:46,E428659,9.78893E+12,휴머니즘론:새로운 시대정신을 위하여,대출,4,2010,경영학부,경영대학
2019-04-03 16:47,2019-04-15 18:42,E363994,9.78898E+12,C++ STL 실전 프로그래밍,대출,58,2016,컴퓨터학부,IT대학
2019-04-03 16:47,2019-04-15 18:42,E363994,9.78898E+12,C++ STL 실전 프로그래밍,연장,58,2016,컴퓨터학부,IT대학
2019-04-03 16:51,2019-04-15 18:42,E731951,9.78899E+12,Visual C++ / MFC 프로젝트 따라하기: visual studio 2017 programming,대출,58,2016,컴퓨터학부,IT대학
2019-04-03 16:52,2019-04-15 18:42,E731951,9.78899E+12,Visual C++ / MFC 프로젝트 따라하기: visual studio 2017 programming,연장,58,2016,컴퓨터학부,IT대학
2019-04-03 16:55,2019-04-08 9:20,E777089,9.79119E+12,"적당한 거리를 두세요: 내 사람, 내 인생을 지키는 관계 맺기의 기술",대출,10,2019,의생명시스템학부,자연과학대학
2019-04-03 16:55,2019-04-08 17:19,E153086,9.78897E+12,"中國歷代詩歌選集 :시경, 초사, 악부시, 남북조1",대출,35,2017,중어중문학과,인문대학
2019-04-03 16:55,2019-04-11 16:15,E729958,9.79113E+12,노동법 =Labour law,대출,18,2016,법학과,법과대학
2019-04-03 16:56,2019-04-08 10:37,E715861,9.79116E+12,오빠를 위한 최소한의 맞춤법,대출,41,2016,사회복지학부,사회과학대학
2019-04-03 16:56,2019-04-11 10:02,E727184,9.79116E+12,(파이썬으로 배우는) 알고리즘 트레이딩: 내 손으로 만드는 자동 주식 거래 시스템,대출,41,2019,금융학부,경영대학
2019-04-03 16:56,2019-04-11 10:02,E744933,9.79116E+12,파이썬으로 배우는 금융 분석: 금융의 기초 개념 이해부터 예제를 통한 계산 활용까지,대출,41,2019,금융학부,경영대학
2019-04-03 16:56,2019-04-11 15:10,E525117,9.78895E+12,인간실격,대출,16,2016,일어일문학과,인문대학
2019-04-03 16:56,2019-05-04 11:22,E758378,9.79119E+12,(4차산업시대) 성공적 창업,대출,94,2013,독어독문학과,인문대학
2019-04-03 16:57,2019-05-04 11:22,E758378,9.79119E+12,(4차산업시대) 성공적 창업,연장,94,2013,독어독문학과,인문대학
2019-04-03 16:57,2019-05-04 11:22,E758378,9.79119E+12,(4차산업시대) 성공적 창업,연장,94,2013,독어독문학과,인문대학
2019-04-03 16:57,2019-04-11 10:25,E564698,9.78899E+12,서재필:독립협회를 창설한 개화·개혁의 선구자,대출,12,2017,사학과,인문대학
2019-04-03 16:57,2019-04-11 10:25,E525383,9.78897E+12,(선구자) 서재필,대출,12,2017,사학과,인문대학
2019-04-03 16:59,2019-04-09 11:54,E346744,9.78899E+12,(프로이스의「일본사」를 통해 다시 보는) 임진왜란과 도요토미 히데요시,대출,3,2019,경영학부,경영대학
2019-04-03 16:59,2019-04-11 14:24,E676480,9.78899E+12,변신 외,대출,2,2019,회계학과,경영대학
2019-04-03 17:03,2019-04-26 14:47,E603942,9.789E+12,물리화학 :문제풀이집,대출,31,2018,화학과,자연과학대학
2019-04-03 17:06,2019-04-13 11:14,E779190,9.78894E+12,가만한 나날: 김세희 소설,대출,38,2018,소프트웨어학부,IT대학
2019-04-03 17:06,2019-04-11 10:09,E550436,9.78897E+12,(R을 이용한)통계수학,대출,13,2016,벤처중소기업학과,경영대학
2019-04-03 17:07,2019-04-10 11:49,E621684,9.78897E+12,(개념을 이해하는) 기초통계학,대출,13,2016,벤처중소기업학과,경영대학
2019-04-03 17:08,2019-04-22 16:23,E779248,9.78894E+12,열유체시스템설계,대출,39,2013,기계공학부,공과대학
2019-04-03 17:09,2019-04-22 16:23,E779248,9.78894E+12,열유체시스템설계,연장,39,2013,기계공학부,공과대학
2019-04-03 17:10,2019-04-18 16:22,E719533,9.78899E+12,기린의 날개,대출,25,2019,정치외교학과,사회과학대학
2019-04-03 17:10,2019-04-18 16:22,E719533,9.78899E+12,기린의 날개,연장,25,2019,정치외교학과,사회과학대학
2019-04-03 17:10,2019-04-18 16:22,E639522,9.78897E+12,지구 속 여행,대출,25,2019,정치외교학과,사회과학대학
2019-04-03 17:10,2019-04-18 16:22,E639522,9.78897E+12,지구 속 여행,연장,25,2019,정치외교학과,사회과학대학
2019-04-03 17:16,2019-04-11 13:19,E777356,9.79116E+12,(스탠퍼드식) 최고의 피로회복법 =The Stanford method for ultimate super recovery,대출,36,2017,글로벌통상학과,경제통상대학
2019-04-03 17:20,2019-04-11 13:19,E777356,9.79116E+12,(스탠퍼드식) 최고의 피로회복법 =The Stanford method for ultimate super recovery,연장,36,2017,글로벌통상학과,경제통상대학
2019-04-03 17:21,2019-04-24 4:41,E509043,9.78893E+12,독일이야기,대출,5,2018,화학공학과,공과대학
2019-04-03 17:23,2019-04-24 4:41,E509043,9.78893E+12,독일이야기,연장,5,2018,화학공학과,공과대학
2019-04-03 17:23,2019-04-24 4:42,E509046,9.78893E+12,독일이야기,대출,5,2018,화학공학과,공과대학
2019-04-03 17:24,2019-04-24 4:42,E509046,9.78893E+12,독일이야기,연장,5,2018,화학공학과,공과대학
2019-04-03 17:25,2019-04-11 13:11,E742562,9.7889E+12,거울 앞에서 너무 많은 시간을 보냈다,대출,20,2014,법학과,법과대학
2019-04-03 17:25,2019-04-16 11:13,E744157,9.78897E+12,함수형 자바스크립트 프로그래밍,대출,40,2015,컴퓨터학부,IT대학
2019-04-03 17:29,2019-04-16 11:13,E744157,9.78897E+12,함수형 자바스크립트 프로그래밍,연장,40,2015,컴퓨터학부,IT대학
2019-04-03 17:30,2019-04-16 11:13,E706853,9.78897E+12,함수형 사고 :객체지향 개발자에서 함수형 개발자로 거듭나기,대출,40,2015,컴퓨터학부,IT대학
2019-04-03 17:32,2019-04-16 11:13,E706853,9.78897E+12,함수형 사고 :객체지향 개발자에서 함수형 개발자로 거듭나기,연장,40,2015,컴퓨터학부,IT대학
2019-04-03 17:35,2019-04-11 16:33,E740391,9.79119E+12,슬리피 할로우,대출,39,2018,영어영문학과,인문대학
2019-04-03 17:40,2019-04-10 10:20,E263001,9.78894E+12,파우스트,대출,19,2015,사회복지학부,사회과학대학
2019-04-03 17:41,2019-04-10 10:21,E713549,9.789E+12,사회복지행정론,대출,19,2015,사회복지학부,사회과학대학
2019-04-03 17:41,2019-04-29 12:00,E439446,9.78896E+12,마음사전,대출,6,2018,회계학과,경영대학
2019-04-03 17:42,2019-04-29 12:00,E439446,9.78896E+12,마음사전,연장,6,2018,회계학과,경영대학
2019-04-03 17:43,2019-04-29 12:00,E439446,9.78896E+12,마음사전,연장,6,2018,회계학과,경영대학
2019-04-03 17:45,2019-04-04 19:20,E450745,9.78896E+12,행복을 찾아서,대출,39,2016,금융학부,경영대학
2019-04-03 17:45,2019-04-11 11:51,E742238,9.79116E+12,"세상에서 가장 짧은 세계사 :2,000년 유럽의 모든 역사를 이해하기 위한 최소한의 지식",대출,195,2018,예술창작학부 문예창작전공,인문대학
2019-04-03 17:45,2019-04-11 11:51,E728473,9.79119E+12,나는 나로 살기로 했다 :냉담한 현실에서 어른살이를 위한 to do list,대출,195,2018,예술창작학부 문예창작전공,인문대학
2019-04-03 17:46,2019-04-12 17:52,E720241,9.78893E+12,비행운 :김애란 소설집,대출,15,2017,벤처중소기업학과,경영대학
2019-04-03 17:46,2019-05-07 20:29,E627579,9.789E+12,민법(총칙) :종합 진도별 기출문제집,대출,48,2015,금융학부,경영대학
2019-04-03 17:47,2019-05-07 20:29,E627579,9.789E+12,민법(총칙) :종합 진도별 기출문제집,연장,48,2015,금융학부,경영대학
2019-04-03 17:48,2019-05-07 20:29,E627579,9.789E+12,민법(총칙) :종합 진도별 기출문제집,연장,48,2015,금융학부,경영대학
2019-04-03 17:48,2019-04-23 11:28,E528741,9.78897E+12,내연기관공학,대출,26,2014,기계공학부,공과대학
2019-04-03 17:48,2019-04-23 11:28,E528741,9.78897E+12,내연기관공학,연장,26,2014,기계공학부,공과대학
2019-04-03 17:48,2019-04-29 9:44,E711074,9.78897E+12,해커스 新 토익 보카 =Vocabulary,대출,31,2014,법학과,법과대학
2019-04-03 17:49,2019-04-29 9:44,E711074,9.78897E+12,해커스 新 토익 보카 =Vocabulary,연장,31,2014,법학과,법과대학
2019-04-03 17:49,2019-04-29 9:44,E711074,9.78897E+12,해커스 新 토익 보카 =Vocabulary,연장,31,2014,법학과,법과대학
2019-04-03 17:51,2019-04-29 9:44,E706193,9.79113E+12,행정법강의,대출,31,2014,법학과,법과대학
2019-04-03 17:51,2019-04-29 9:44,E706193,9.79113E+12,행정법강의,연장,31,2014,법학과,법과대학
2019-04-03 17:52,2019-04-29 9:44,E706193,9.79113E+12,행정법강의,연장,31,2014,법학과,법과대학
2019-04-03 17:54,2019-04-09 12:30,E742271,9.78894E+12,그레이스,대출,19,2017,유기신소재·파이버공학과,공과대학
2019-04-03 17:54,2019-04-12 10:25,E772602,9.79116E+12,청소년복지론=Social welfare with youth,대출,44,2015,화학과,자연과학대학
2019-04-03 17:57,2019-04-12 10:25,E587693,9.78896E+12,"오늘의 청소년, 그들은 누구인가 :청소년복지론",대출,44,2015,화학과,자연과학대학
2019-04-03 17:57,2019-04-12 10:25,E448591,9.78894E+12,청소년복지론,대출,44,2015,화학과,자연과학대학
2019-04-03 17:58,2019-04-24 11:05,E778774,9.79116E+12,(2019) 고종훈 한국사 동형모의고사 .1-2,대출,6,2013,행정학부,사회과학대학
2019-04-03 17:58,2019-04-24 11:05,E778774,9.79116E+12,(2019) 고종훈 한국사 동형모의고사 .1-2,연장,6,2013,행정학부,사회과학대학
2019-04-03 17:58,2019-04-01 13:42,E497161,9.78894E+12,발달심리학 :전 생애: 아동·청소년·성인,대출,33,2019,기독교학과,인문대학
2019-04-03 17:58,2019-04-02 18:02,E732921,9.78895E+12,현대 북한의 정치 :역사 · 이념 · 권력체계,대출,15,2018,정치외교학과,사회과학대학
2019-04-03 18:00,2019-04-05 13:37,E581789,9.78896E+12,최척전,대출,52,2016,국어국문학과,인문대학
2019-04-03 18:02,2019-04-05 13:37,E679553,9.78897E+12,숙영낭자전,대출,52,2016,국어국문학과,인문대학
2019-04-03 18:06,2019-04-22 19:05,E720288,9.78897E+12,몰입의 즐거움,대출,14,2014,컴퓨터학부,IT대학
2019-04-03 18:06,2019-04-22 19:05,E720288,9.78897E+12,몰입의 즐거움,연장,14,2014,컴퓨터학부,IT대학
2019-04-03 18:06,2019-04-05 12:11,E552293,9.789E+12,지하공간 건축물과 설계기법,대출,68,2015,건축학부,공과대학
2019-04-03 18:12,2019-04-05 12:11,E552293,9.789E+12,지하공간 건축물과 설계기법,연장,68,2015,건축학부,공과대학
2019-04-03 18:12,2019-04-05 12:11,E552293,9.789E+12,지하공간 건축물과 설계기법,연장,68,2015,건축학부,공과대학
2019-04-03 18:13,2019-04-16 12:09,W103519,9.78047E+12,"Theme parks, leisure centres, zoos, and aquaria",대출,68,2015,건축학부,공과대학
2019-04-03 18:13,2019-04-16 12:09,W103519,9.78047E+12,"Theme parks, leisure centres, zoos, and aquaria",연장,68,2015,건축학부,공과대학
2019-04-03 18:13,2019-04-16 12:09,W103519,9.78047E+12,"Theme parks, leisure centres, zoos, and aquaria",연장,68,2015,건축학부,공과대학
2019-04-03 18:16,2019-04-16 12:09,W143480,9.78849E+12,New Working Spaces,대출,68,2015,건축학부,공과대학
2019-04-03 18:16,2019-04-16 12:09,W143480,9.78849E+12,New Working Spaces,연장,68,2015,건축학부,공과대학
2019-04-03 18:20,2019-04-16 12:09,W143480,9.78849E+12,New Working Spaces,연장,68,2015,건축학부,공과대학
2019-04-03 18:23,2019-03-30 14:00,E773100,9.79116E+12,내가 우울한 건 다 오스트랄로피테쿠스 때문이야 :신경인류학으로 살펴본 불안하고 서투른 마음 이야기,대출,44,2016,경제학과,경제통상대학
2019-04-03 18:23,2019-04-05 12:11,W211980,9.78006E+12,The good office :green design on the cutting edge,대출,68,2015,건축학부,공과대학
2019-04-03 18:24,2019-04-05 12:11,W211980,9.78006E+12,The good office :green design on the cutting edge,연장,68,2015,건축학부,공과대학
2019-04-03 18:30,2019-04-05 12:11,W211980,9.78006E+12,The good office :green design on the cutting edge,연장,68,2015,건축학부,공과대학
2019-04-03 18:30,2019-04-16 12:09,E631269,9.78898E+12,UNStudio,대출,68,2015,건축학부,공과대학
2019-04-03 18:30,2019-04-16 12:09,E631269,9.78898E+12,UNStudio,연장,68,2015,건축학부,공과대학
2019-04-03 18:30,2019-04-16 12:09,E631269,9.78898E+12,UNStudio,연장,68,2015,건축학부,공과대학
2019-04-03 18:30,2019-04-11 13:54,E781043,9.78895E+12,(공사·공단) 경제학 NCS: 기출문제·적중 예상문제 수록.2019,대출,44,2016,경제학과,경제통상대학
2019-04-03 18:30,2019-04-16 12:10,W189796,9.789E+12,BIG,대출,68,2015,건축학부,공과대학
2019-04-03 18:30,2019-04-16 12:10,W189796,9.789E+12,BIG,연장,68,2015,건축학부,공과대학
2019-04-03 18:32,2019-04-16 12:10,W189796,9.789E+12,BIG,연장,68,2015,건축학부,공과대학
2019-04-03 18:32,2019-04-04 19:51,E754180,9.79116E+12,광학,대출,9,2015,전자정보공학부 전자공학전공,IT대학
