2017-03-02 8:27,출구,420,2013,경영학부,경영대학
2017-03-02 8:27,입구,538,2011,정보통계·보험수리학과,자연과학대학
2017-03-02 8:27,입구,688,2010,정보통계·보험수리학과,자연과학대학
2017-03-02 8:27,입구,8,2008,경영학부,경영대학
2017-03-02 8:27,입구,1751,2012,경영학부,경영대학
2017-03-02 8:27,출구,139,2017,경영학부,경영대학
2017-03-02 8:27,출구,180,2017,경영학부,경영대학
2017-03-02 8:27,입구,90,2013,화학공학과,공과대학
2017-03-02 8:28,출구,88,2011,철학과,인문대학
2017-03-02 8:28,입구,54,2011,법학과,법과대학
2017-03-02 8:28,출구,128,2014,국어국문학과,인문대학
2017-03-02 8:28,입구,354,2013,행정학부,사회과학대학
2017-03-02 8:28,출구,783,2011,화학공학과,공과대학
2017-03-02 8:28,출구,838,2011,화학공학과,공과대학
2017-03-02 8:28,입구,78,2011,산업·정보시스템공학과,공과대학
2017-03-02 8:28,출구,30,2014,금융학부,경영대학
2017-03-02 8:28,출구,236,2012,수학과,자연과학대학
2017-03-02 8:28,출구,263,2016,글로벌미디어학부,IT대학
2017-03-02 8:29,출구,54,2011,법학과,법과대학
2017-03-02 8:29,입구,20,2015,경영학부,경영대학
2017-03-02 8:29,입구,8,2015,평생교육학과,사회과학대학
2017-03-02 8:29,입구,86,2013,평생교육학과,사회과학대학
2017-03-02 8:30,입구,44,2012,회계학과,경영대학
2017-03-02 8:30,입구,332,2013,불어불문학과,인문대학
2017-03-02 8:30,출구,120,2017,경영학부,경영대학
2017-03-02 8:31,입구,356,2013,화학공학과,공과대학
2017-03-02 8:32,입구,46,2012,건축학부,공과대학
2017-03-02 8:33,입구,121,2012,건축학부,공과대학
2017-03-02 8:33,입구,539,2012,건축학부,공과대학
2017-03-02 8:33,입구,968,2012,건축학부,공과대학
2017-03-02 8:33,출구,12,2014,국어국문학과,인문대학
2017-03-02 8:33,입구,114,2011,사회복지학부,사회과학대학
2017-03-02 8:34,출구,310,2016,정치외교학과,사회과학대학
2017-03-02 8:34,입구,184,2014,글로벌통상학과,경제통상대학
2017-03-02 8:34,출구,366,2016,정치외교학과,사회과학대학
2017-03-02 8:34,입구,17,2013,글로벌미디어학부,IT대학
2017-03-02 8:34,출구,52,2015,글로벌통상학과,경제통상대학
2017-03-02 8:34,입구,215,2013,정치외교학과,사회과학대학
2017-03-02 8:34,입구,293,2014,화학공학과,공과대학
2017-03-02 8:34,입구,358,2011,행정학부,사회과학대학
2017-03-02 8:35,출구,114,2011,사회복지학부,사회과학대학
2017-03-02 8:35,입구,594,2011,행정학부,사회과학대학
2017-03-02 8:35,출구,62,2012,국어국문학과,인문대학
2017-03-02 8:35,출구,269,2016,일어일문학과,인문대학
2017-03-02 8:35,출구,171,2012,경영학부,경영대학
2017-03-02 8:35,출구,98,2014,사학과,인문대학
2017-03-02 8:35,출구,46,2012,건축학부,공과대학
2017-03-02 8:35,출구,271,2014,사학과,인문대학
2017-03-02 8:35,출구,82,2013,정보통계·보험수리학과,자연과학대학
